Protein_ID,Localizations,Signals,Membrane types,Cytoplasm,Nucleus,Extracellular,Cell membrane,Mitochondrion,Plastid,Endoplasmic reticulum,Lysosome/Vacuole,Golgi apparatus,Peroxisome,Peripheral,Transmembrane,Lipid anchor,Soluble
ENSG00000188690,Cytoplasm|Nucleus,,Soluble,0.6656000018119812,0.5633000135421753,0.0575999990105629,0.1835000067949295,0.5945000052452087,0.0031999999191612005,0.20309999585151672,0.1128000020980835,0.10719999670982361,0.026900000870227814,0.36340001225471497,0.20170000195503235,0.15289999544620514,0.7889000177383423
ENSG00000188706,Cell membrane|Endoplasmic reticulum|Golgi apparatus,Signal peptide|Transmembrane domain,Transmembrane,0.18490000069141388,0.03220000118017197,0.01979999989271164,0.5728999972343445,0.06669999659061432,0.0027000000700354576,0.6757000088691711,0.5315999984741211,0.8435999751091003,0.0013000000035390258,0.08789999783039093,0.9883000254631042,0.16619999706745148,0.08030000329017639
ENSG00000188784,Extracellular,Signal peptide,Soluble,0.14550000429153442,0.05689999833703041,0.9305999875068665,0.20000000298023224,0.0494999997317791,0.0005000000237487257,0.20839999616146088,0.3840999901294708,0.15379999577999115,0.00039999998989515007,0.2370000034570694,0.04360000044107437,0.13670000433921814,0.8507000207901001
ENSG00000188818,Endoplasmic reticulum|Golgi apparatus,Signal peptide|Transmembrane domain,Transmembrane,0.1445000022649765,0.04690000042319298,0.03629999980330467,0.45159998536109924,0.06030000001192093,0.007300000172108412,0.6478999853134155,0.4869999885559082,0.6646999716758728,0.005499999970197678,0.1151999980211258,0.9926000237464905,0.08190000057220459,0.08089999854564667
ENSG00000188833,Cell membrane|Lysosome/Vacuole|Golgi apparatus,Signal peptide|Transmembrane domain,Transmembrane,0.193900004029274,0.08940000087022781,0.19820000231266022,0.6150000095367432,0.06260000169277191,0.018699999898672104,0.3230000138282776,0.6944000124931335,0.7229999899864197,0.034699998795986176,0.18129999935626984,0.9570000171661377,0.5899999737739563,0.1459999978542328
ENSG00000188921,Endoplasmic reticulum,,Transmembrane,0.22040000557899475,0.15860000252723694,0.041200000792741776,0.15459999442100525,0.14790000021457672,0.03370000049471855,0.9172000288963318,0.21369999647140503,0.20360000431537628,0.03500000014901161,0.11680000275373459,0.9843000173568726,0.033900000154972076,0.08259999752044678
ENSG00000189043,Mitochondrion,Transmembrane domain,Transmembrane,0.10620000213384628,0.053199999034404755,0.029500000178813934,0.1266999989748001,0.9424999952316284,0.004399999976158142,0.1137000024318695,0.07360000163316727,0.0843999981880188,0.03700000047683716,0.33500000834465027,0.949400007724762,0.04019999876618385,0.1006999984383583
ENSG00000189221,Mitochondrion,Peroxisomal targeting signal,Transmembrane,0.2361000031232834,0.13210000097751617,0.13770000636577606,0.19509999454021454,0.6105999946594238,0.12189999967813492,0.4503999948501587,0.18000000715255737,0.14219999313354492,0.6061999797821045,0.376800000667572,0.8790000081062317,0.47699999809265137,0.18860000371932983
ENSG00000189283,Mitochondrion,Peroxisomal targeting signal,Soluble,0.22439999878406525,0.12999999523162842,0.06400000303983688,0.09239999949932098,0.4799000024795532,0.10649999976158142,0.14509999752044678,0.15569999814033508,0.11379999667406082,0.4293000102043152,0.5403000116348267,0.24469999969005585,0.20499999821186066,0.6866000294685364
ENSG00000196136,Extracellular,Signal peptide,Soluble,0.22460000216960907,0.07800000160932541,0.8319000005722046,0.1956000030040741,0.06669999659061432,0.0013000000035390258,0.18330000340938568,0.33169999718666077,0.21889999508857727,0.003700000001117587,0.1559000015258789,0.07699999958276749,0.3005000054836273,0.8860999941825867
ENSG00000196139,Cytoplasm,,Soluble,0.7820000052452087,0.3089999854564667,0.1444000005722046,0.13930000364780426,0.3515999913215637,0.11079999804496765,0.16419999301433563,0.23919999599456787,0.06360000371932983,0.05490000173449516,0.26739999651908875,0.043299999088048935,0.12849999964237213,0.8600999712944031
ENSG00000196177,Mitochondrion,Mitochondrial transit peptide,Soluble,0.14339999854564667,0.09440000355243683,0.01889999955892563,0.10729999840259552,0.9532999992370605,0.005100000184029341,0.057100001722574234,0.11219999939203262,0.09369999915361404,0.03350000083446503,0.5040000081062317,0.16949999332427979,0.14920000731945038,0.7271000146865845
ENSG00000196188,Extracellular|Lysosome/Vacuole,Signal peptide,Soluble,0.1509999930858612,0.0608999989926815,0.6664000153541565,0.1428000032901764,0.05469999834895134,0.0015999999595806003,0.29409998655319214,0.6931999921798706,0.34529998898506165,0.01360000018030405,0.37389999628067017,0.04879999905824661,0.16920000314712524,0.847599983215332
ENSG00000196262,Cytoplasm,,Soluble,0.7197999954223633,0.3206999897956848,0.4507000148296356,0.35670000314712524,0.2761000096797943,0.0568000003695488,0.15629999339580536,0.13339999318122864,0.08739999681711197,0.3142000138759613,0.33730000257492065,0.04439999908208847,0.2012999951839447,0.8597000241279602
ENSG00000196296,Cell membrane,Signal peptide|Transmembrane domain,Transmembrane,0.20340000092983246,0.10220000147819519,0.022199999541044235,0.6546000242233276,0.13920000195503235,0.006300000008195639,0.5515999794006348,0.532800018787384,0.41370001435279846,0.028999999165534973,0.10570000112056732,0.9668999910354614,0.14589999616146088,0.14890000224113464
ENSG00000196305,Cytoplasm,Nuclear export signal,Soluble,0.737500011920929,0.1956000030040741,0.05900000035762787,0.3652999997138977,0.4066999852657318,0.009399999864399433,0.16509999334812164,0.17430000007152557,0.22050000727176666,0.10000000149011612,0.4519999921321869,0.24699999392032623,0.0851999968290329,0.7698000073432922
ENSG00000196313,Nucleus,Nuclear localization signal,Transmembrane,0.2632000148296356,0.7853000164031982,0.08389999717473984,0.19740000367164612,0.17139999568462372,0.012199999764561653,0.3709000051021576,0.09619999676942825,0.062300000339746475,0.05040000006556511,0.5673999786376953,0.7495999932289124,0.11959999799728394,0.40869998931884766
ENSG00000196344,Cytoplasm,,Soluble,0.6313999891281128,0.2558000087738037,0.1956000030040741,0.14749999344348907,0.11569999903440475,0.093299999833107,0.2443999946117401,0.22419999539852142,0.1128000020980835,0.05649999901652336,0.38019999861717224,0.16429999470710754,0.12240000069141388,0.7595999836921692
ENSG00000196368,Cytoplasm|Nucleus,,Soluble,0.6366999745368958,0.6086999773979187,0.10400000214576721,0.13249999284744263,0.3580999970436096,0.014399999752640724,0.1761000007390976,0.11159999668598175,0.120899997651577,0.2393999993801117,0.1665000021457672,0.02889999933540821,0.6585000157356262,0.9106000065803528
ENSG00000196371,Endoplasmic reticulum|Golgi apparatus,Signal peptide|Transmembrane domain,Transmembrane,0.18279999494552612,0.10999999940395355,0.30709999799728394,0.3427000045776367,0.09220000356435776,0.006899999920278788,0.678600013256073,0.23149999976158142,0.7203999757766724,0.027899999171495438,0.5156999826431274,0.7573000192642212,0.27230000495910645,0.29660001397132874
ENSG00000196433,Cytoplasm,,Soluble,0.6875,0.43849998712539673,0.1307000070810318,0.13420000672340393,0.31839999556541443,0.007699999958276749,0.20319999754428864,0.3368000090122223,0.2851000130176544,0.029100000858306885,0.5662000179290771,0.3246999979019165,0.21719999611377716,0.6578999757766724
ENSG00000196470,Cytoplasm|Nucleus,Nuclear export signal,Soluble,0.6395999789237976,0.5458999872207642,0.030700000002980232,0.1597999930381775,0.19200000166893005,0.00559999980032444,0.10170000046491623,0.21199999749660492,0.22210000455379486,0.06030000001192093,0.4122999906539917,0.05900000035762787,0.22280000150203705,0.8366000056266785
ENSG00000196475,Mitochondrion|Endoplasmic reticulum|Peroxisome,Peroxisomal targeting signal,Transmembrane,0.3192000091075897,0.13860000669956207,0.11940000206232071,0.14069999754428864,0.6723999977111816,0.11900000274181366,0.6255999803543091,0.31859999895095825,0.45159998536109924,0.7678999900817871,0.19370000064373016,0.8133999705314636,0.6718999743461609,0.301800012588501
ENSG00000196502,Cytoplasm,Peroxisomal targeting signal,Soluble,0.5735999941825867,0.30320000648498535,0.08720000088214874,0.23569999635219574,0.14180000126361847,0.0006000000284984708,0.2012999951839447,0.1193000003695488,0.12080000340938568,0.13089999556541443,0.3553999960422516,0.05689999833703041,0.3156000077724457,0.8234000205993652
ENSG00000196511,Cytoplasm,,Soluble,0.6851999759674072,0.36419999599456787,0.23929999768733978,0.24220000207424164,0.41999998688697815,0.011300000362098217,0.19760000705718994,0.12399999797344208,0.20409999787807465,0.032600000500679016,0.27250000834465027,0.23970000445842743,0.37630000710487366,0.7559999823570251
ENSG00000196517,Cell membrane,Transmembrane domain,Transmembrane,0.13490000367164612,0.065700002014637,0.029600000008940697,0.9017999768257141,0.14309999346733093,0.004100000020116568,0.14020000398159027,0.43619999289512634,0.2493000030517578,0.008100000210106373,0.10970000177621841,0.9782000184059143,0.060499999672174454,0.12690000236034393
ENSG00000196547,Golgi apparatus,Signal peptide|Transmembrane domain,Transmembrane,0.13809999823570251,0.15299999713897705,0.19380000233650208,0.2061000019311905,0.06400000303983688,0.006500000134110451,0.3206999897956848,0.43810001015663147,0.9154000282287598,0.04529999941587448,0.28290000557899475,0.8751000165939331,0.13179999589920044,0.3292999863624573
ENSG00000196616,Cytoplasm,,Soluble,0.6948999762535095,0.2167000025510788,0.08869999647140503,0.1476999968290329,0.11999999731779099,0.03739999979734421,0.17880000174045563,0.19949999451637268,0.11259999871253967,0.06040000170469284,0.4002000093460083,0.1454000025987625,0.10559999942779541,0.7616999745368958
ENSG00000196620,Endoplasmic reticulum,Signal peptide|Transmembrane domain,Transmembrane,0.1785999983549118,0.05689999833703041,0.05820000171661377,0.4122999906539917,0.06109999865293503,0.011300000362098217,0.8154000043869019,0.2777000069618225,0.3467000126838684,0.05829999968409538,0.18209999799728394,0.9311000108718872,0.29280000925064087,0.19059999287128448
ENSG00000196743,Extracellular,Signal peptide,Soluble,0.2069000005722046,0.06159999966621399,0.8504999876022339,0.1534000039100647,0.1145000010728836,0.00419999985024333,0.1923999935388565,0.5252000093460083,0.2793000042438507,0.002300000051036477,0.5055000185966492,0.09139999747276306,0.2370000034570694,0.7167999744415283
ENSG00000196839,Cytoplasm,Peroxisomal targeting signal,Soluble,0.6998000144958496,0.25369998812675476,0.07760000228881836,0.22120000422000885,0.48539999127388,0.007499999832361937,0.08839999884366989,0.20810000598430634,0.11810000240802765,0.3529999852180481,0.36559998989105225,0.03229999914765358,0.289900004863739,0.8755999803543091
ENSG00000196950,Cell membrane|Lysosome/Vacuole,Signal peptide|Transmembrane domain,Transmembrane,0.11659999936819077,0.0917000025510788,0.041099999099969864,0.7150999903678894,0.07479999959468842,0.003000000026077032,0.4666000008583069,0.676800012588501,0.4343999922275543,0.05389999970793724,0.07050000131130219,0.9642000198364258,0.04470000043511391,0.20000000298023224
ENSG00000196968,Extracellular|Golgi apparatus,Signal peptide,Soluble,0.1981000006198883,0.12189999967813492,0.8306999802589417,0.3264000117778778,0.22380000352859497,0.012000000104308128,0.504800021648407,0.3271999955177307,0.6600000262260437,0.011800000444054604,0.3149000108242035,0.2770000100135803,0.16169999539852142,0.7429999709129333
ENSG00000197093,Golgi apparatus,Signal peptide|Transmembrane domain,Transmembrane,0.17870000004768372,0.07519999891519547,0.46399998664855957,0.22390000522136688,0.14030000567436218,0.012199999764561653,0.376800000667572,0.28279998898506165,0.8733999729156494,0.013199999928474426,0.5022000074386597,0.8495000004768372,0.13109999895095825,0.257999986410141
ENSG00000197121,Endoplasmic reticulum|Golgi apparatus,Signal peptide|Transmembrane domain,Transmembrane,0.17219999432563782,0.1826999932527542,0.052299998700618744,0.2612000107765198,0.11150000244379044,0.03220000118017197,0.8651000261306763,0.47269999980926514,0.7045000195503235,0.020899999886751175,0.22759999334812164,0.9930999875068665,0.15129999816417694,0.07280000299215317
ENSG00000197142,Endoplasmic reticulum,Transmembrane domain,Transmembrane,0.2745000123977661,0.15189999341964722,0.0908999964594841,0.29589998722076416,0.49459999799728394,0.24789999425411224,0.9027000069618225,0.25609999895095825,0.21220000088214874,0.23739999532699585,0.46810001134872437,0.8845000267028809,0.5855000019073486,0.22349999845027924
ENSG00000197165,Cytoplasm,Peroxisomal targeting signal,Soluble,0.5806000232696533,0.30480000376701355,0.08460000157356262,0.24860000610351562,0.1264999955892563,0.0006000000284984708,0.1704999953508377,0.11230000108480453,0.11500000208616257,0.120899997651577,0.3569999933242798,0.05620000138878822,0.2872999906539917,0.8291000127792358
ENSG00000197208,Cell membrane,Transmembrane domain,Transmembrane,0.14810000360012054,0.05700000002980232,0.048900000751018524,0.8496999740600586,0.18479999899864197,0.01360000018030405,0.18930000066757202,0.3231000006198883,0.3504999876022339,0.328000009059906,0.1128000020980835,0.9718999862670898,0.2460000067949295,0.1290999948978424
ENSG00000197217,Golgi apparatus,Signal peptide|Transmembrane domain,Transmembrane,0.13910000026226044,0.16140000522136688,0.10920000076293945,0.2948000133037567,0.13300000131130219,0.058800000697374344,0.4884999990463257,0.4171999990940094,0.7718999981880188,0.32030001282691956,0.18219999969005585,0.9714000225067139,0.2822999954223633,0.11959999799728394
ENSG00000197241,Cell membrane,Transmembrane domain,Transmembrane,0.14640000462532043,0.07819999754428864,0.06350000202655792,0.8248999714851379,0.24070000648498535,0.006000000052154064,0.26980000734329224,0.2930999994277954,0.23479999601840973,0.03460000082850456,0.06419999897480011,0.9783999919891357,0.2757999897003174,0.16140000522136688
