Protein_ID,Localizations,Signals,Membrane types,Cytoplasm,Nucleus,Extracellular,Cell membrane,Mitochondrion,Plastid,Endoplasmic reticulum,Lysosome/Vacuole,Golgi apparatus,Peroxisome,Peripheral,Transmembrane,Lipid anchor,Soluble
ENSG00000000419,Cytoplasm|Endoplasmic reticulum|Golgi apparatus,,Peripheral,0.510699987411499,0.31360000371932983,0.0697999969124794,0.4966999888420105,0.42250001430511475,0.1379999965429306,0.6973000168800354,0.35499998927116394,0.6531999707221985,0.19740000367164612,0.6740000247955322,0.31850001215934753,0.583299994468689,0.3873000144958496
ENSG00000001036,Lysosome/Vacuole,Signal peptide,Soluble,0.19169999659061432,0.11169999837875366,0.6007999777793884,0.2087000012397766,0.036400001496076584,0.004100000020116568,0.5688999891281128,0.5809999704360962,0.23999999463558197,0.037700001150369644,0.40869998931884766,0.19099999964237213,0.16940000653266907,0.7534999847412109
ENSG00000001084,Cytoplasm,,Soluble,0.7146999835968018,0.40799999237060547,0.04610000178217888,0.1898999959230423,0.12630000710487366,0.007899999618530273,0.10899999737739563,0.2126999944448471,0.1160999983549118,0.04410000145435333,0.42010000348091125,0.06390000134706497,0.21320000290870667,0.86080002784729
ENSG00000001630,Endoplasmic reticulum,Signal peptide|Transmembrane domain,Peripheral|Transmembrane,0.16660000383853912,0.11680000275373459,0.0649000033736229,0.20389999449253082,0.24150000512599945,0.05389999970793724,0.8948000073432922,0.1615000069141388,0.1754000037908554,0.20550000667572021,0.7235999703407288,0.8299000263214111,0.2741999924182892,0.1459999978542328
ENSG00000002549,Mitochondrion,Mitochondrial transit peptide,Soluble,0.20919999480247498,0.17800000309944153,0.05209999904036522,0.05950000137090683,0.923799991607666,0.0066999997943639755,0.07900000363588333,0.05920000001788139,0.04529999941587448,0.025299999862909317,0.3856000006198883,0.09369999915361404,0.12290000170469284,0.8381999731063843
ENSG00000002587,Golgi apparatus,Signal peptide,Transmembrane|Soluble,0.2222999930381775,0.06120000034570694,0.5328999757766724,0.1680999994277954,0.1860000044107437,0.004399999976158142,0.47679999470710754,0.4636000096797943,0.8269000053405762,0.009999999776482582,0.4837000072002411,0.5619999766349792,0.14149999618530273,0.5447999835014343
ENSG00000002726,Extracellular,Signal peptide,Soluble,0.2687999904155731,0.13120000064373016,0.6721000075340271,0.25270000100135803,0.13590000569820404,0.0010000000474974513,0.4652000069618225,0.47620001435279846,0.27880001068115234,0.006099999882280827,0.5562999844551086,0.14249999821186066,0.17980000376701355,0.8305000066757202
ENSG00000002746,Cytoplasm,Nuclear export signal,Soluble,0.70660001039505,0.39910000562667847,0.05000000074505806,0.42649999260902405,0.1542000025510788,0.02160000056028366,0.2533000111579895,0.33340001106262207,0.32269999384880066,0.021900000050663948,0.5572999715805054,0.07320000231266022,0.15049999952316284,0.8252999782562256
ENSG00000003137,Endoplasmic reticulum,Signal peptide|Transmembrane domain,Peripheral|Transmembrane,0.16439999639987946,0.08020000159740448,0.10329999774694443,0.24009999632835388,0.2159000039100647,0.14669999480247498,0.8808000087738037,0.25850000977516174,0.18129999935626984,0.06459999829530716,0.7188000082969666,0.838100016117096,0.3091000020503998,0.16529999673366547
ENSG00000003987,Cytoplasm|Lysosome/Vacuole,Nuclear export signal,Soluble,0.7057999968528748,0.2750000059604645,0.04619999974966049,0.35749998688697815,0.17520000040531158,0.009100000374019146,0.2076999992132187,0.6090999841690063,0.3869999945163727,0.026499999687075615,0.5852000117301941,0.08659999817609787,0.16429999470710754,0.8309999704360962
ENSG00000003989,Cell membrane,Transmembrane domain,Transmembrane,0.11299999803304672,0.06440000236034393,0.016100000590085983,0.7519000172615051,0.09610000252723694,0.009200000204145908,0.26159998774528503,0.5656999945640564,0.5072000026702881,0.01979999989271164,0.06889999657869339,0.9904999732971191,0.20190000534057617,0.08739999681711197
ENSG00000004455,Cytoplasm,,Soluble,0.5503000020980835,0.3027999997138977,0.17149999737739563,0.25529998540878296,0.314300000667572,0.10559999942779541,0.2800000011920929,0.18770000338554382,0.16089999675750732,0.3837999999523163,0.47620001435279846,0.04769999906420708,0.4032000005245209,0.7674999833106995
ENSG00000004468,Cell membrane|Lysosome/Vacuole,Signal peptide|Transmembrane domain,Transmembrane,0.22669999301433563,0.1281999945640564,0.3206000030040741,0.8518999814987183,0.038100000470876694,0.00279999990016222,0.18199999630451202,0.6128000020980835,0.32109999656677246,0.02370000071823597,0.249099999666214,0.9376999735832214,0.2655999958515167,0.21089999377727509
ENSG00000004478,Cytoplasm|Nucleus,Nuclear export signal,Soluble,0.728600025177002,0.5163000226020813,0.09950000047683716,0.2590999901294708,0.3831000030040741,0.013399999588727951,0.2768000066280365,0.1808999925851822,0.33329999446868896,0.026900000870227814,0.38260000944137573,0.06199999898672104,0.298799991607666,0.8416000008583069
