Protein_ID,Localizations,Signals,Membrane types,Cytoplasm,Nucleus,Extracellular,Cell membrane,Mitochondrion,Plastid,Endoplasmic reticulum,Lysosome/Vacuole,Golgi apparatus,Peroxisome,Peripheral,Transmembrane,Lipid anchor,Soluble
ENSG00000144057,Golgi apparatus,Signal peptide|Transmembrane domain,Transmembrane,0.16869999468326569,0.11710000038146973,0.3499000072479248,0.23029999434947968,0.11050000041723251,0.00419999985024333,0.3181000053882599,0.16459999978542328,0.8666999936103821,0.01860000006854534,0.18140000104904175,0.8629999756813049,0.3156999945640564,0.25049999356269836
ENSG00000144136,Cell membrane,Transmembrane domain,Transmembrane,0.17069999873638153,0.03539999946951866,0.028200000524520874,0.7268999814987183,0.18799999356269836,0.011500000022351742,0.5022000074386597,0.4699000120162964,0.4474000036716461,0.008899999782443047,0.062199998646974564,0.9905999898910522,0.11010000109672546,0.10270000249147415
ENSG00000144182,Mitochondrion,Mitochondrial transit peptide,Soluble,0.21400000154972076,0.16899999976158142,0.04600000008940697,0.05380000174045563,0.907800018787384,0.005799999926239252,0.0632999986410141,0.034299999475479126,0.08900000154972076,0.027899999171495438,0.4097000062465668,0.19300000369548798,0.03840000182390213,0.7928000092506409
ENSG00000144231,Nucleus,Nuclear localization signal|Nuclear export signal,Soluble,0.46219998598098755,0.7581999897956848,0.05480000004172325,0.14000000059604645,0.13079999387264252,0.006800000090152025,0.10220000147819519,0.1535000056028366,0.16329999268054962,0.012299999594688416,0.4616999924182892,0.03319999948143959,0.3278999924659729,0.7960000038146973
ENSG00000144278,Golgi apparatus,Signal peptide|Transmembrane domain,Transmembrane,0.17880000174045563,0.0494999997317791,0.4864000082015991,0.24390000104904175,0.12430000305175781,0.00930000003427267,0.4871000051498413,0.4198000133037567,0.9261999726295471,0.033900000154972076,0.13050000369548798,0.8618999719619751,0.3571999967098236,0.2867000102996826
ENSG00000144290,Cell membrane,Transmembrane domain,Transmembrane,0.19599999487400055,0.12229999899864197,0.03420000150799751,0.8888000249862671,0.1615000069141388,0.010999999940395355,0.385699987411499,0.47380000352859497,0.24529999494552612,0.008200000040233135,0.22689999639987946,0.9574999809265137,0.025800000876188278,0.15049999952316284
ENSG00000144357,Nucleus,Nuclear export signal,Soluble,0.4474000036716461,0.6237999796867371,0.02979999966919422,0.15240000188350677,0.16660000383853912,0.010700000450015068,0.37540000677108765,0.3977000117301941,0.34060001373291016,0.03909999877214432,0.40119999647140503,0.3538999855518341,0.05649999901652336,0.73089998960495
ENSG00000144362,Cytoplasm,Nuclear localization signal,Soluble,0.7491999864578247,0.4090000092983246,0.26750001311302185,0.20550000667572021,0.20180000364780426,0.005799999926239252,0.19030000269412994,0.22100000083446503,0.23090000450611115,0.09109999984502792,0.23919999599456787,0.2303999960422516,0.08219999819993973,0.8101999759674072
ENSG00000144583,Endoplasmic reticulum,Signal peptide|Transmembrane domain,Transmembrane,0.19280000030994415,0.16740000247955322,0.044599998742341995,0.5260000228881836,0.2635999917984009,0.03920000046491623,0.63919997215271,0.5421000123023987,0.53329998254776,0.009700000286102295,0.15060000121593475,0.9933000206947327,0.10939999669790268,0.08500000089406967
ENSG00000144591,Cytoplasm,,Soluble,0.7465999722480774,0.3955000042915344,0.1761000007390976,0.1298000067472458,0.1737000048160553,0.04170000180602074,0.3695000112056732,0.2159000039100647,0.4489000141620636,0.19900000095367432,0.47369998693466187,0.2004999965429306,0.3050999939441681,0.6740000247955322
